userid,permissions,bugsfiled,assignedto
630364,0,3,0
630371,0,2,0
630372,0,1,0
630376,0,2,0
630410,0,1,0
630484,0,2,0
630490,0,1,0
630508,0,3,1
630509,0,1,0
630525,0,1,0
630540,0,4,0
630574,0,1,0
630588,0,1,0
630593,0,1,0
630632,0,1,0
630658,0,1,0
630687,0,1,0
630702,0,16,0
630720,0,1,0
630831,0,1,0
630844,0,1,0
630872,0,1,0
630873,0,1,0
630907,0,1,0
630912,0,1,0
630923,0,1,0
630927,0,2,0
630935,0,2,0
630945,0,1,0
630975,0,1,0
630981,0,1,0
630988,0,1,0
630991,0,1,0
631001,0,4,0
631028,0,1,0
631038,0,5,0
631047,0,1,0
631050,0,1,0
631053,0,1,0
631079,0,2,0
631100,0,18,30
631154,0,10,0
631177,0,1,0
631195,0,1,0
631197,0,1,0
631212,0,1,0
631270,0,2,0
631287,0,1,0
631303,0,1,0
631313,0,1,0
631327,0,1,0
631347,0,1,0
631362,0,8,2
631383,0,1,0
631393,0,3,8
631401,0,1,0
631426,0,2,0
631433,0,7,0
631448,0,1,0
631449,0,1,0
631493,0,2,0
631495,0,1,0
631496,0,2,0
631502,0,1,0
631505,0,1,0
631506,0,3,0
631512,0,1,0
631524,0,1,0
631559,0,1,0
631564,0,1,0
631575,0,1,0
631581,0,1,0
631615,0,1,0
631665,0,1,0
631696,0,5,0
631700,0,1,0
631734,0,1,0
631788,0,2,0
631831,0,1,0
631853,0,1,0
631862,0,3,0
631871,0,1,0
631876,0,2,0
631898,0,1,0
631905,0,1,0
631922,0,1,0
631999,0,1,0
632021,0,1,0
632043,0,1,0
632052,0,1,0
632092,0,2,0
632093,0,1,0
632098,0,1,0
632105,0,1,0
632153,0,1,0
632156,0,1,0
632212,0,2,0
632224,0,1,0
632248,0,1,0
632249,0,1,0
632261,0,1,0
632262,0,1,0
632265,0,1,0
632271,0,1,0
632272,0,2,0
632289,0,1,0
632324,0,1,0
632327,0,1,0
632338,0,1,0
632348,0,1,0
632356,0,1,0
632368,0,1,0
632400,0,3,0
632417,0,2,0
632432,0,1,0
632433,0,1,0
632436,0,1,0
632438,0,1,0
632441,0,1,0
632445,0,3,0
632464,0,1,0
632466,0,1,0
632483,0,1,0
632497,0,36,0
632517,0,1,0
632524,0,1,0
632544,0,1,0
632575,0,1,0
632588,0,1,0
632602,0,1,0
632610,0,1,0
632611,0,1,0
632613,0,1,0
632637,0,1,0
632639,0,2,0
632657,0,1,0
632663,0,1,0
632675,0,1,0
632690,0,1,0
632693,0,1,0
632702,0,1,0
632721,0,1,0
632735,0,1,0
632737,0,1,0
632741,0,1,0
632760,0,1,0
632790,0,1,0
632792,0,25,0
632802,0,1,0
632857,0,1,0
632886,0,3,0
632892,0,2,0
632909,0,1,0
632914,0,1,0
632930,0,1,0
632943,0,1,0
632947,0,1,0
632950,0,1,0
632966,0,1,0
632983,0,11,0
632990,0,1,0
632996,0,1,0
633002,0,1,0
633012,0,1,0
633062,0,1,0
633099,0,5,0
633197,0,1,0
633215,0,20,0
633216,0,1,0
633227,0,2,0
633242,0,1,0
633257,0,2,0
633272,0,1,0
633292,0,1,0
633304,0,1,0
633314,0,1,0
633359,0,1,0
633363,0,1,0
633369,0,1,0
633391,0,2,0
633410,0,2,0
633422,0,1,0
633457,0,1,0
633481,0,1,0
633515,0,1,0
633516,0,1,0
633549,0,1,0
633579,0,1,0
633632,0,1,0
633667,0,1,0
633698,0,3,0
633703,0,1,0
633722,0,1,0
633724,0,1,0
633749,0,1,0
633756,0,2,0
633759,0,1,0
633762,0,1,0
633765,0,1,0
633766,0,1,0
633780,0,1,0
633784,0,1,0
633794,0,2,0
633832,0,1,0
633863,0,3,0
633874,0,2,0
633876,0,2,0
633901,0,9,0
633904,0,1,0
633907,0,1,0
633932,0,1,0
633954,0,1,0
633964,0,1,0
633988,0,1,0
634005,0,1,0
634051,0,1,0
634071,0,1,0
634100,0,1,0
634103,0,1,0
634106,0,1,0
634133,0,1,0
634144,0,1,0
634201,0,4,0
634209,0,1,0
634221,0,1,0
634299,0,1,0
634306,0,1,0
634330,0,1,0
634331,0,2,0
634332,0,1,0
634336,0,1,9
634346,0,2,0
634367,0,1,0
634372,0,1,0
634409,0,4,21
634431,0,1,0
634463,0,1,0
634467,0,1,0
634500,0,4,0
634513,0,12,0
634568,0,1,0
634595,0,1,0
634619,0,1,0
634629,0,1,0
634630,0,1,0
634678,0,1,0
634753,0,2,0
634842,0,1,0
634879,0,1,0
634880,0,2,0
634888,0,1,0
634925,0,1,0
635014,0,3,0
635019,0,1,0
635028,0,2,0
635071,0,1,0
635083,0,4,0
635093,0,1,0
635096,0,1,0
635112,0,1,0
635145,0,1,0
635151,0,1,0
635158,0,2,0
635183,0,1,0
635188,0,1,0
635216,0,1,0
635226,0,1,0
635235,0,4,0
635243,0,1,0
635245,0,1,0
635270,0,1,0
635287,0,1,0
635305,0,1,0
635314,0,2,0
635315,0,33,0
635319,0,1,0
635336,0,1,0
635347,0,3,0
635381,0,1,0
635383,0,3,0
635392,0,1,0
635399,0,2,0
635408,0,2,0
635417,0,5,0
635421,0,1,0
635422,0,1,0
635459,0,1,0
635462,0,1,0
635467,0,1,0
635494,0,2,0
635502,0,1,0
635504,0,1,0
635505,0,1,0
635538,0,1,0
635540,0,2,0
635548,0,1,0
635551,0,1,0
635567,0,1,0
635593,0,1,0
635631,0,1,0
635700,0,1,0
635704,0,1,0
635756,0,1,3
635784,0,1,0
635796,0,1,0
635801,0,1,0
635819,0,1,0
635830,0,2,0
635838,0,1,0
635845,0,1,0
635853,0,1,0
635868,0,1,0
635871,0,1,0
635877,0,1,0
635892,0,1,0
635900,0,1,0
635924,0,1,0
635934,0,1,0
635950,0,1,0
635976,0,1,0
636012,0,1,0
636017,0,1,0
636023,0,1,0
636062,0,7,0
636063,0,1,0
636083,0,1,0
636084,0,2,0
636111,0,1,0
636140,0,2,0
636146,0,1,0
636167,0,1,0
636169,0,1,0
636181,0,1,0
636212,0,1,0
636219,0,1,0
636231,0,1,0
636238,0,1,0
636246,0,2,0
636247,0,1,0
636264,0,1,0
636267,0,1,0
636278,0,1,0
636310,0,1,0
636315,0,1,0
636352,0,1,0
636365,0,1,0
636369,0,1,0
636378,0,1,0
636389,0,1,0
636407,0,1,0
636425,0,1,0
636446,0,1,0
636456,0,1,0
636532,0,1,0
636547,0,1,0
636583,0,8,0
636588,0,1,0
636605,0,1,0
636610,0,3,0
636617,0,1,0
636621,0,1,0
636634,0,1,0
636656,0,1,0
636664,0,1,0
636698,0,1,0
636704,0,1,0
636727,0,1,0
636737,0,1,0
636740,0,3,0
636750,0,1,0
636751,0,1,0
636755,0,1,0
636756,0,1,0
636770,0,1,0
636772,0,3,0
636782,0,1,0
636785,0,1,2
636795,0,5,0
636803,0,1,0
636809,0,1,0
636816,0,1,0
636818,0,1,0
636823,0,1,0
636828,0,2,0
636856,0,1,0
636860,0,1,0
636905,0,1,0
636944,0,1,0
636979,0,1,0
637030,0,1,0
637041,0,31,0
637071,0,4,0
637078,0,1,0
637080,0,1,0
637095,0,1,0
637106,0,1,0
637112,0,1,0
637114,0,1,0
637136,0,1,0
637141,0,1,0
637188,0,6,0
637189,0,1,0
637193,0,1,0
637198,0,1,0
637207,0,1,0
637220,0,1,0
637283,0,1,0
637286,0,29,0
637296,0,1,0
637298,0,1,0
637303,0,2,0
637321,0,1,0
637324,0,1,0
637329,0,1,0
637353,0,1,0
637354,0,1,0
637362,0,1,0
637363,0,3,0
637419,0,1,0
637433,0,2,0
637498,0,1,0
637511,0,1,0
637524,0,1,0
637559,0,1,0
637576,0,3,0
637604,0,1,0
637637,0,2,0
637641,0,1,0
637665,0,1,0
637671,0,1,0
637681,0,1,0
637685,0,2,0
637712,0,1,0
637714,0,1,0
637739,0,1,0
637743,0,1,0
637762,0,1,0
637798,0,2,0
637820,0,1,0
637830,0,1,0
637843,0,1,0
637852,0,1,0
637856,0,3,0
637863,0,1,0
637870,0,1,0
637871,0,1,0
637876,0,1,0
637877,0,1,0
637914,0,1,0
637916,0,1,0
637936,0,2,0
637938,0,1,0
637943,0,1,0
637979,0,1,0
638024,0,1,0
638037,0,1,0
638040,0,1,0
638041,0,2,0
638070,0,1,0
638108,0,1,0
638122,0,1,0
638131,0,1,0
638133,0,2,0
638222,0,1,0
638253,0,1,0
638257,0,1,0
638258,0,1,0
638264,0,1,0
638280,0,3,0
638330,0,1,0
638430,0,3,0
638444,0,2,0
638446,0,2,0
638450,0,1,0
638465,0,1,0
638489,0,1,0
638494,0,1,0
638528,0,2,0
638543,0,1,0
638544,0,1,0
638563,0,1,0
638568,0,1,0
638578,0,1,0
638584,0,1,0
638641,0,1,0
638652,0,1,0
638653,0,1,0
638656,0,1,0
638660,0,1,0
638677,0,2,0
638683,0,1,0
638701,0,1,0
638719,0,1,0
638721,0,2,0
638768,0,2,0
638771,0,1,0
638777,0,1,0
638787,0,1,0
638795,0,1,0
638810,0,1,0
638814,0,1,0
638816,0,2,0
638818,0,1,0
638871,0,2,0
638896,0,1,0
638900,0,1,0
638908,0,1,0
638915,0,1,0
638923,0,1,0
638952,0,1,0
638979,0,1,0
638990,0,2,0
638994,0,1,0
639006,0,1,0
639009,0,1,0
639010,0,1,0
639011,0,1,0
639032,0,2,0
639066,0,5,0
639088,0,3,0
639095,0,1,0
639102,0,1,0
639111,0,1,0
639143,0,1,0
639176,0,1,0
639193,0,1,0
639197,0,2,0
639207,0,1,0
639214,0,1,0
639251,0,1,0
639264,0,1,0
639297,0,1,0
639305,0,2,0
639331,0,1,0
639352,0,1,0
639373,0,1,0
639379,0,1,0
639383,0,1,0
639400,0,1,0
639443,0,1,0
639459,0,1,0
639466,0,1,0
639528,0,3,0
639532,0,1,0
639548,0,1,0
639570,0,2,0
639574,0,1,0
639588,0,1,0
639609,0,1,0
639611,0,1,0
639617,0,1,0
639631,0,1,0
639638,0,1,0
639647,0,1,0
639662,0,1,0
639688,0,1,0
639695,0,1,0
639703,0,2,0
639736,0,1,0
639739,0,1,0
639767,0,2,0
639779,0,1,0
639792,0,1,0
639806,0,1,0
639811,0,1,0
639816,0,1,0
639838,0,1,0
639853,0,1,0
639865,0,4,0
639875,0,1,0
639884,0,1,0
639902,0,1,0
639916,0,1,0
639923,0,2,0
639935,0,2,0
639936,0,1,0
639977,0,1,0
639980,0,1,0
639992,0,1,0
639994,0,1,0
640003,0,1,0
640010,0,1,0
640019,0,1,0
640022,0,2,0
640036,0,1,0
640040,0,1,0
640046,0,1,0
640059,0,1,0
640060,0,1,0
640072,0,5,0
640073,0,1,0
640094,0,1,0
640105,0,1,0
640114,0,1,0
640163,0,2,0
640164,0,1,0
640166,0,1,0
640169,0,2,0
640186,0,1,0
640211,0,1,0
640225,0,1,0
640246,0,1,0
640280,0,1,0
640349,0,1,0
640365,0,13,0
640371,0,1,0
640409,0,1,0
640423,0,1,0
640433,0,1,0
640465,0,1,0
640474,0,1,0
640479,0,1,0
640491,0,1,0
640500,0,1,0
640505,0,1,0
640517,0,2,0
640520,0,1,0
640521,0,2,0
640524,0,1,0
640529,0,1,0
640558,0,1,0
640561,0,2,0
640571,0,1,0
640589,0,1,0
640596,0,1,0
640599,0,1,0
640645,0,1,0
640664,0,1,0
640668,0,2,0
640669,0,1,0
640685,0,1,0
640696,0,2,0
640735,0,1,0
640745,0,1,0
640749,0,1,0
640763,0,1,0
640764,0,2,0
640789,0,1,0
640806,0,1,0
640816,0,2,0
640826,0,1,0
640834,0,4,0
640844,0,1,0
640846,0,2,0
640868,0,1,0
640870,0,1,0
640886,0,1,0
640907,0,1,0
640908,0,2,0
640922,0,1,0
640949,0,1,0
640972,0,1,0
640987,0,1,0
641018,0,1,0
641032,0,1,0
641036,0,1,0
641037,0,1,0
641046,0,1,0
641047,0,1,0
641050,0,2,0
641079,0,1,0
641080,0,2,0
641082,0,1,0
641091,0,1,0
641102,0,1,0
641104,0,1,0
641106,0,1,0
641128,0,1,0
641134,0,1,0
641153,0,1,0
641171,0,1,0
641180,0,1,0
641184,0,1,0
641190,0,1,0
641198,0,1,0
641304,0,1,0
641325,0,1,0
641329,0,1,0
641346,0,1,0
641347,0,1,0
641374,0,1,0
641414,0,1,0
641431,0,2,0
641444,0,1,0
641493,0,1,0
641505,0,1,0
641559,0,1,0
641562,0,1,0
641584,0,1,0
641597,0,1,0
641600,0,1,0
641612,0,1,0
641624,0,2,0
641669,0,1,0
641712,0,1,0
641746,0,1,0
641749,0,1,0
641769,0,3,0
641779,0,1,0
641781,0,1,0
641791,0,1,0
641802,0,1,0
641828,0,1,0
641830,0,1,0
641850,0,1,0
641852,0,6,0
641863,0,1,0
641902,0,1,0
641916,0,1,0
641949,0,1,0
641954,0,2,0
641958,0,1,0
641961,0,1,0
641962,0,1,0
641987,0,2,0
642000,0,1,0
642043,0,1,0
642056,0,1,0
642083,0,1,0
642113,0,1,0
642125,0,1,0
642156,0,1,0
642174,0,1,0
642177,0,1,0
642179,0,1,0
642184,0,6,0
642187,0,1,0
642213,0,1,0
642229,0,1,0
642248,0,1,0
642286,0,1,0
642305,0,1,0
642342,0,1,0
642382,0,1,0
642383,0,1,0
642387,0,1,0
642389,0,1,0
642408,0,1,0
642426,0,1,0
642427,0,1,0
642433,0,2,0
642454,0,3,0
642470,0,4,0
642502,0,2,0
642505,0,4,0
642522,0,1,0
642524,0,1,0
642536,0,1,0
642539,0,1,0
642545,0,4,0
642546,0,5,0
642557,0,1,0
642562,0,1,0
642579,0,1,0
642582,0,1,0
642588,0,1,0
642603,0,2,0
642655,0,2,0
642695,0,1,0
642699,0,1,0
642731,0,1,0
642736,0,1,0
642764,0,1,0
642771,0,1,0
642784,0,1,0
642802,0,2,0
642813,0,1,0
642830,0,1,0
642840,0,1,0
642860,0,1,0
642862,0,1,0
642869,0,2,0
642878,0,1,0
642881,0,1,0
642895,0,1,0
642896,0,1,0
642899,0,1,0
642908,0,1,0
642909,0,2,0
642912,0,1,0
642919,0,1,0
642923,0,1,0
642932,0,1,0
642934,0,1,0
642947,0,1,0
642948,0,1,0
642962,0,1,0
642978,0,2,0
642987,0,1,0
642990,0,1,0
643003,0,1,0
643005,0,1,0
643012,0,1,0
643015,0,1,0
643040,0,1,0
643044,0,1,0
643059,0,1,0
643060,0,1,0
643068,0,3,0
643069,0,1,0
643071,0,1,0
643079,0,1,0
643081,0,1,0
643082,0,1,0
643084,0,2,0
643143,0,1,0
643152,0,1,0
643169,0,1,0
643207,0,2,0
643210,0,1,0
643233,0,1,0
643239,0,1,0
643248,0,1,0
643267,0,2,0
643274,0,1,0
643276,0,1,0
643287,0,1,0
643290,0,1,0
643303,0,1,0
643313,0,1,0
643317,0,1,0
643337,0,1,0
643345,0,1,0
643373,0,1,0
643375,0,1,0
643382,0,2,0
643413,0,1,0
643430,0,6,0
643433,0,1,0
643461,0,1,0
643480,0,1,0
643484,0,2,0
643490,0,1,0
643500,0,1,0
643524,0,1,0
643547,0,1,0
643552,0,1,0
643583,0,1,0
643597,0,1,0
643599,0,1,0
643607,0,2,0
643626,0,1,0
643641,0,1,0
643654,0,1,0
643659,0,1,0
643664,0,2,0
643689,0,1,0
643694,0,1,0
643695,0,1,0
643696,0,1,0
643718,0,4,0
643726,0,1,0
643743,0,4,0
643761,0,2,0
643782,0,1,0
643805,0,1,0
643808,0,1,0
643811,0,1,0
643814,0,1,0
643817,0,1,0
643820,0,1,0
643822,0,1,0
643824,0,1,0
643870,0,1,0
643880,0,1,0
643885,0,1,0
643890,0,1,0
643894,0,1,0
643918,0,1,0
643924,0,1,0
643930,0,1,0
643931,0,1,0
643959,0,1,0
643963,0,1,0
643966,0,1,0
643967,0,1,0
643969,0,1,0
643976,0,1,0
643984,0,1,0
643997,0,2,0
644014,0,1,0
644034,0,1,0
644035,0,1,0
644057,0,1,0
644070,0,1,0
644091,0,2,0
644102,0,1,0
644142,0,1,0
644143,0,1,0
644150,0,1,0
644165,0,1,0
644167,0,2,0
644174,0,1,0
644186,0,1,0
644216,0,1,0
644235,0,1,0
644237,0,2,0
644250,0,2,0
644261,0,1,0
644271,0,13,0
644276,0,1,0
644283,0,2,0
644286,0,1,0
644287,0,1,0
644311,0,2,0
644315,0,1,0
644318,0,1,0
644319,0,1,0
644326,0,3,0
644332,0,1,0
644363,0,2,0
644372,0,2,0
644436,0,1,0
644459,0,1,0
644469,0,1,0
644473,0,2,0
644496,0,1,0
644510,0,1,0
644522,0,1,0
644526,0,1,0
644528,0,1,0
644543,0,2,0
644550,0,1,0
644578,0,1,0
644585,0,1,0
644595,0,8,0
644616,0,1,0
644618,0,1,0
644690,0,1,0
644712,0,1,0
644724,0,2,0
644728,0,1,0
644762,0,1,0
644810,0,1,0
644821,0,1,0
644846,0,1,0
644850,0,1,0
644852,0,1,0
644863,0,1,0
644895,0,1,0
644911,0,2,0
644918,0,1,0
644923,0,4,0
644927,0,1,0
644939,0,1,0
644970,0,1,0
644994,0,1,0
645007,0,1,0
645025,0,1,0
645048,0,1,0
645081,0,1,0
645086,0,2,0
645101,0,2,0
645106,0,1,0
645117,0,1,0
645128,0,2,0
645129,0,1,0
645142,0,1,0
645152,0,1,0
645158,0,1,0
645162,0,1,0
645176,0,1,0
645249,0,1,0
645265,0,1,0
645286,0,2,0
645312,0,1,0
645321,0,1,0
645325,0,2,0
645342,0,1,0
645376,0,1,0
645389,0,1,0
645391,0,2,0
645431,0,1,0
645433,0,1,0
645437,0,1,0
645481,0,1,0
645494,0,1,0
645507,0,1,0
645551,0,1,0
645578,0,1,0
645589,0,1,0
645607,0,1,0
645631,0,1,0
645637,0,1,0
645640,0,1,0
645653,0,1,0
645665,0,1,0
645668,0,1,0
645669,0,11,0
645672,0,1,0
645674,0,1,0
645684,0,1,0
645705,0,1,0
645719,0,1,0
645723,0,2,0
645733,0,1,0
645741,0,2,0
645751,0,1,0
645758,0,1,0
645777,0,1,0
645780,0,1,0
645781,0,1,0
645783,0,1,0
645784,0,1,0
645788,0,1,0
645805,0,1,0
645809,0,4,0
645822,0,1,0
645842,0,2,0
645862,0,1,0
645967,0,1,0
645986,0,5,0
645987,0,1,0
646013,0,1,0
646029,0,2,0
646060,0,1,0
646061,0,1,0
646074,0,1,0
646122,0,1,0
646145,0,1,0
646191,0,1,0
646220,0,1,0
646237,0,1,0
646239,0,1,0
646257,0,1,0
646278,0,1,0
646294,0,1,0
646304,0,1,0
646314,0,1,0
646317,0,1,0
646321,0,1,0
646363,0,1,0
646368,0,1,0
646372,0,3,0
646380,0,1,0
646384,0,1,0
646389,0,1,0
646417,0,9,0
646422,0,1,0
646446,0,11,0
646463,0,1,0
646469,0,1,0
646473,0,1,0
646475,0,1,0
646477,0,1,0
646491,0,1,0
646493,0,2,0
646495,0,1,0
646503,0,1,0
646526,0,1,0
646540,0,1,0
646549,0,1,0
646558,0,1,0
646560,0,1,0
646583,0,1,0
646595,0,1,0
646610,0,1,0
646674,0,1,0
646787,0,1,0
646798,0,3,0
646862,0,1,0
646871,0,1,0
646916,0,1,0
646922,0,1,0
646943,0,1,0
646947,0,1,0
646965,0,2,0
647025,0,1,0
647029,0,1,0
647033,0,1,0
647041,0,1,0
647045,0,1,0
647049,0,6,0
647059,0,1,0
647075,0,1,0
647087,0,1,0
647156,0,1,0
647180,0,1,0
647190,0,1,0
647197,0,1,0
647203,0,1,0
647216,0,1,0
647218,0,1,0
647237,0,2,0
647238,0,1,0
647281,0,1,0
647329,0,1,0
647343,0,1,0
647344,0,1,0
647357,0,1,0
647365,0,1,0
647374,0,1,0
647380,0,1,0
647413,0,1,0
647438,0,1,0
647446,0,1,0
647449,0,1,0
647473,0,1,0
647479,0,1,0
647486,0,1,0
647502,0,1,0
647514,0,1,0
647517,0,1,0
647524,0,1,0
647530,0,2,0
647536,0,1,0
647695,0,1,0
647708,0,1,0
647789,0,1,0
647791,0,1,0
647808,0,1,0
647842,0,3,0
647945,0,1,0
647970,0,2,0
648012,0,1,0
648013,0,1,0
648051,0,1,0
648060,0,1,0
648072,0,1,0
648078,0,1,0
648080,0,3,0
648083,0,2,0
648095,0,1,0
648101,0,1,0
648111,0,1,0
648148,0,1,0
648171,0,1,0
648254,0,2,0
648285,0,1,0
648314,0,1,0
648331,0,1,0
648334,0,2,0
648349,0,1,0
648393,0,1,0
648424,0,1,0
648444,0,1,0
648447,0,1,0
648449,0,1,0
648452,0,1,0
648455,0,1,0
648456,0,2,0
648472,0,1,0
648491,0,1,0
648518,0,1,0
648527,0,1,0
648528,0,1,0
648529,0,1,0
648535,0,1,0
648557,0,1,0
648569,0,1,0
648573,0,1,0
648594,0,1,0
648627,0,1,0
648638,0,1,0
648643,0,1,0
648667,0,2,0
648669,0,1,0
648683,0,1,0
648728,0,1,0
648743,0,1,0
648744,0,3,0
648745,0,1,0
648746,0,1,0
648808,0,1,0
648836,0,3,1
648855,0,1,0
648856,0,1,0
648879,0,1,0
648899,0,1,0
648900,0,1,0
648903,0,1,0
648904,0,1,0
648908,0,1,0
648917,0,1,0
648937,0,1,0
648944,0,1,0
648960,0,1,0
648965,0,1,0
649031,0,11,0
649047,0,5,0
649060,0,1,0
649065,0,1,0
649075,0,1,0
649080,0,1,0
649098,0,1,0
649103,0,1,0
649145,0,1,0
649149,0,1,0
649220,0,2,0
649235,0,1,0
649248,0,1,0
649249,0,1,0
649267,0,1,0
649304,0,2,0
649306,0,1,0
649317,0,1,1
649325,0,1,0
649344,0,2,0
649346,0,1,0
649350,0,1,0
649355,0,3,0
649359,0,2,0
649380,0,1,0
649381,0,1,0
649432,0,1,0
649436,0,1,0
649442,0,1,0
649447,0,1,0
649448,0,1,0
649454,0,1,0
649460,0,1,0
649461,0,1,0
649479,0,2,0
649485,0,1,0
649492,0,1,0
649494,0,1,0
649495,0,1,0
649504,0,2,0
649506,0,1,0
649547,0,5,0
649563,0,2,0
649580,0,3,0
649584,0,1,0
649588,0,1,0
649599,0,1,0
649604,0,3,0
649653,0,1,0
649656,0,1,0
649672,0,1,0
649673,0,1,0
649676,0,1,0
649683,0,1,0
649684,0,1,0
649685,0,1,0
649696,0,1,0
649702,0,1,0
649703,0,2,0
649710,0,1,0
649713,0,1,0
649714,0,1,0
649734,0,1,0
649753,0,1,0
649771,0,1,0
649786,0,1,0
649788,0,1,0
649797,0,1,0
649808,0,1,0
649817,0,1,0
649832,0,1,0
649834,0,1,0
649848,0,1,0
649856,0,1,0
649861,0,1,0
649892,0,1,0
649908,0,1,0
649912,0,1,0
649916,0,1,0
649928,0,1,0
649970,0,1,0
649972,0,1,0
649991,0,1,0
649994,0,1,0
650000,0,3,0
650002,0,1,0
650005,0,2,0
650016,0,5,0
650021,0,2,0
650041,0,1,0
650053,0,3,0
650059,0,1,0
650079,0,1,0
650092,0,1,0
650102,0,1,0
650103,0,1,0
650121,0,1,0
650143,0,2,0
650152,0,3,0
650167,0,1,0
650168,0,1,0
650212,0,1,0
650226,0,3,0
650242,0,1,0
650260,0,1,0
650273,0,1,0
650293,0,2,0
650295,0,1,0
650302,0,1,0
650307,0,1,0
650323,0,2,0
650333,0,1,0
650337,0,1,0
650355,0,1,0
650356,0,1,0
650369,0,1,0
650388,0,1,0
650419,0,1,0
650427,0,2,0
650447,0,1,0
650466,0,1,0
650476,0,1,0
650495,0,1,0
650538,0,1,0
650540,0,1,0
650554,0,1,0
650568,0,1,0
650570,0,1,0
650571,0,1,0
650576,0,1,0
650580,0,1,0
650586,0,2,0
650588,0,1,0
650605,0,1,0
650608,0,1,0
650619,0,1,0
650621,0,1,0
650625,0,1,0
650628,0,1,0
650645,0,1,0
650652,0,1,0
650669,0,1,0
650691,0,2,0
650699,0,1,0
650703,0,1,0
650715,0,1,0
650740,0,1,0
650760,0,1,0
650761,0,1,0
650762,0,1,0
650772,0,1,0
650777,0,1,0
650783,0,1,0
650787,0,1,0
650796,0,2,0
650816,0,1,0
650818,0,1,0
650843,0,1,0
650848,0,1,0
650853,0,2,0
650908,0,1,0
650940,0,4,0
650949,0,2,0
650959,0,1,0
650984,0,1,0
650986,0,2,0
651058,0,1,0
651076,0,1,0
651078,0,1,0
651087,0,1,0
651139,0,1,0
651159,0,2,0
651197,0,1,0
651213,0,1,0
651218,0,1,0
651221,0,1,0
651226,0,1,0
651234,0,1,0
651240,0,1,0
651243,0,1,0
651264,0,1,0
651265,0,1,0
651279,0,1,0
651288,0,1,0
651296,0,1,0
651304,0,1,0
651313,0,1,0
651314,0,1,0
651325,0,5,0
651342,0,1,0
651408,0,1,0
651420,0,1,0
651434,0,1,0
651477,0,1,0
651489,0,1,0
651561,0,1,0
651586,0,1,0
651596,0,1,0
651617,0,1,0
651623,0,1,0
651642,0,4,0
651667,0,2,0
651702,0,1,0
651719,0,1,0
651727,0,1,0
651741,0,1,0
651799,0,1,0
651800,0,1,0
651814,0,1,0
651822,0,1,0
651824,0,1,0
651841,0,1,0
651854,0,1,0
651902,0,2,0
651904,0,1,0
651907,0,1,0
651925,0,1,0
651937,0,1,0
651972,0,1,0
652010,0,1,0
652020,0,1,1
652048,0,1,0
652050,0,1,0
652054,0,1,0
652089,0,1,0
652108,0,1,0
652117,0,1,0
652120,0,1,0
652124,0,1,0
652136,0,1,0
652155,0,1,0
652197,0,1,0
652209,0,1,0
652214,0,5,0
652225,0,1,0
652280,0,6,0
652282,0,9,3
652297,0,1,0
652306,0,2,0
652310,0,1,0
652333,0,1,0
652336,0,1,0
652360,0,1,0
652361,0,4,0
652362,0,1,0
652372,0,1,0
652392,0,1,0
652461,0,1,0
652463,0,2,0
652468,0,1,0
652474,0,1,0
652486,0,1,0
652498,0,1,0
652513,0,1,0
652562,0,1,0
652570,0,1,0
652577,0,1,0
652609,0,2,0
652624,0,1,0
652628,0,1,0
652629,0,1,0
652636,0,1,0
652665,0,1,0
652680,0,1,0
652681,0,1,0
652683,0,2,0
652691,0,1,1
652711,0,1,0
652722,0,1,0
652736,0,1,0
652752,0,1,0
652776,0,1,0
652820,0,1,0
652834,0,1,0
652861,0,1,0
652877,0,1,0
652901,0,1,0
652902,0,1,0
652908,0,1,0
652921,0,1,0
652928,0,1,0
652935,0,1,0
652953,0,1,0
652955,0,1,0
652964,0,1,0
652979,0,1,0
652980,0,1,0
653003,0,1,0
653046,0,1,0
653060,0,1,0
653064,0,1,0
653065,0,1,0
653074,0,1,0
653082,0,1,0
653089,0,1,0
653097,0,1,0
653105,0,1,0
653112,0,1,0
653125,0,1,0
653148,0,1,0
653207,0,1,0
653211,0,1,0
653225,0,1,0
653270,0,1,0
653284,0,1,0
653295,0,1,0
653296,0,2,0
653308,0,1,0
653310,0,1,0
653314,0,2,0
653323,0,1,0
653328,0,1,0
653353,0,1,0
653357,0,1,1
653359,0,1,0
653366,0,2,0
653374,0,1,0
653410,0,1,0
653422,0,1,0
653439,0,1,0
653446,0,1,0
653447,0,6,0
653458,0,1,0
653488,0,1,0
653493,0,1,0
653512,0,1,0
653584,0,6,0
653639,0,1,0
653661,0,1,0
653673,0,2,0
653679,0,1,0
653686,0,1,0
653713,0,1,0
653745,0,1,0
653751,0,6,0
653753,0,4,0
653755,0,2,0
653762,0,1,0
653793,0,2,0
653811,0,1,0
653812,0,3,0
653827,0,2,0
653828,0,1,0
653861,0,1,0
653867,0,2,0
653883,0,1,0
653892,0,2,0
653903,0,2,0
653923,0,1,0
653935,0,1,0
653950,0,1,0
25302,Can confirm bugs,25,0
99100,Can confirm bugs,2105,1760
359464,Can confirm bugs,19,0
376587,Can confirm bugs,87,0
387327,Can confirm bugs,64,1
393183,Can confirm bugs,81,0
431599,Can confirm bugs,2,0
433012,Can confirm bugs,16,1
468507,Can confirm bugs,56,1
490296,Can confirm bugs,122,9
510622,Can confirm bugs,4,0
522749,Can confirm bugs,44,1
528142,Can confirm bugs,18,0
